================================================================================
********************************************************************************
Pure Minimum Conflict Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Pure Minimum Conflict Algorithm Detail
NQueen	Time	Iteration	SUCCESS/FAIL	Number of Trials
50	99771	3873	SUCCESS	8
50	12295	476	SUCCESS	9
50	34612	1343	SUCCESS	10
50	11756	458	SUCCESS	11
50	8109	317	SUCCESS	12
50	8508	332	SUCCESS	13
50	10342	402	SUCCESS	14
50	10511	411	SUCCESS	15
50	12459	485	SUCCESS	16
50	19134	741	SUCCESS	17
50	15429	605	SUCCESS	18
50	18703	733	SUCCESS	19
50	6240	244	SUCCESS	20
50	12428	484	SUCCESS	21
50	18074	700	SUCCESS	22
50	19031	742	SUCCESS	23
50	9528	370	SUCCESS	24
50	9694	379	SUCCESS	25
50	18761	733	SUCCESS	26
50	16682	648	SUCCESS	27
50	36654	1415	SUCCESS	28
50	14142	547	SUCCESS	29
50	9017	350	SUCCESS	30
50	99619	3863	SUCCESS	31
50	12582	489	SUCCESS	32
50	7389	287	SUCCESS	33
50	8026	311	SUCCESS	34
50	22900	891	SUCCESS	35
50	17895	697	SUCCESS	36
50	43431	1686	SUCCESS	37
50	9563	372	SUCCESS	38
50	43595	1697	SUCCESS	39
50	7871	308	SUCCESS	40
50	36830	1431	SUCCESS	41
50	11209	435	SUCCESS	42
50	23857	927	SUCCESS	43
50	10953	427	SUCCESS	44
50	15388	599	SUCCESS	45
50	20341	790	SUCCESS	46
50	7692	299	SUCCESS	47
50	23978	936	SUCCESS	48
50	8720	340	SUCCESS	49
50	70540	2745	SUCCESS	50
********************************************************************************
60	26641	718	SUCCESS	1
60	33329	907	SUCCESS	2
60	38389	1042	SUCCESS	3
60	17136	461	SUCCESS	4
60	31864	870	SUCCESS	5
60	63458	1703	SUCCESS	6
60	26839	728	SUCCESS	7
60	31666	854	SUCCESS	8
60	12252	331	SUCCESS	9
60	11127	302	SUCCESS	10
60	74648	2020	SUCCESS	11
60	13561	365	SUCCESS	12
60	34119	913	SUCCESS	13
60	17498	471	SUCCESS	14
60	29367	792	SUCCESS	15
60	24718	664	SUCCESS	16
60	25186	683	SUCCESS	17
60	43322	1175	SUCCESS	18
60	18385	495	SUCCESS	19
60	40780	1095	SUCCESS	20
60	42424	1139	SUCCESS	21
60	131292	3540	SUCCESS	22
60	80011	2149	SUCCESS	23
60	18604	503	SUCCESS	24
60	57401	1542	SUCCESS	25
60	21084	569	SUCCESS	26
60	24264	653	SUCCESS	27
60	16003	427	SUCCESS	28
60	79080	2129	SUCCESS	29
60	29485	794	SUCCESS	30
60	30810	828	SUCCESS	31
60	21666	585	SUCCESS	32
60	25561	690	SUCCESS	33
60	74307	2010	SUCCESS	34
60	37304	1005	SUCCESS	35
60	9386	255	SUCCESS	36
60	35657	966	SUCCESS	37
60	29918	810	SUCCESS	38
60	21589	583	SUCCESS	39
60	34547	935	SUCCESS	40
60	78781	2122	SUCCESS	41
60	17478	474	SUCCESS	42
60	31402	847	SUCCESS	43
60	32610	886	SUCCESS	44
60	39120	1068	SUCCESS	45
60	14811	400	SUCCESS	46
60	20064	544	SUCCESS	47
60	16231	440	SUCCESS	48
60	22173	599	SUCCESS	49
60	24192	651	SUCCESS	50
********************************************************************************
70	217558	4888	SUCCESS	1
70	39452	890	SUCCESS	2
70	92197	2078	SUCCESS	3
70	46726	1058	SUCCESS	4
70	23880	538	SUCCESS	5
70	25753	583	SUCCESS	6
70	35431	799	SUCCESS	7
70	42997	970	SUCCESS	8
70	37686	853	SUCCESS	9
70	48499	1097	SUCCESS	10
70	27928	631	SUCCESS	11
70	95075	2143	SUCCESS	12
70	27291	616	SUCCESS	13
70	28620	644	SUCCESS	14
70	43147	971	SUCCESS	15
70	46901	1056	SUCCESS	16
70	35175	792	SUCCESS	17
70	108393	2451	SUCCESS	18
70	54443	1225	SUCCESS	19
70	59475	1345	SUCCESS	20
70	57916	1314	SUCCESS	21
70	43513	982	SUCCESS	22
70	87423	1972	SUCCESS	23
70	17634	398	SUCCESS	24
70	37959	857	SUCCESS	25
70	23891	540	SUCCESS	26
70	56729	1277	SUCCESS	27
70	22585	513	SUCCESS	28
70	116805	2632	SUCCESS	29
70	21507	485	SUCCESS	30
70	33816	762	SUCCESS	31
70	27518	618	SUCCESS	32
70	12408	280	SUCCESS	33
70	139766	3153	SUCCESS	34
70	44701	1010	SUCCESS	35
70	181168	4082	SUCCESS	36
70	58015	1313	SUCCESS	37
70	59265	1342	SUCCESS	38
70	37523	848	SUCCESS	39
70	26299	591	SUCCESS	40
70	25720	581	SUCCESS	41
70	36956	835	SUCCESS	42
70	21033	474	SUCCESS	43
70	35021	792	SUCCESS	44
70	114261	2575	SUCCESS	45
70	37689	851	SUCCESS	46
70	58424	1317	SUCCESS	47
70	168239	3791	SUCCESS	48
70	78758	1776	SUCCESS	49
70	29323	663	SUCCESS	50
********************************************************************************
80	144497	2413	SUCCESS	1
80	30455	510	SUCCESS	2
80	46627	778	SUCCESS	3
80	58658	985	SUCCESS	4
80	32470	544	SUCCESS	5
80	60652	1021	SUCCESS	6
80	88136	1479	SUCCESS	7
80	28966	490	SUCCESS	8
80	62429	1047	SUCCESS	9
80	34050	571	SUCCESS	10
80	54190	908	SUCCESS	11
80	82859	1390	SUCCESS	12
80	77042	1289	SUCCESS	13
80	39815	670	SUCCESS	14
80	117998	1977	SUCCESS	15
80	67527	1131	SUCCESS	16
80	76670	1280	SUCCESS	17
80	64243	1080	SUCCESS	18
80	77160	1292	SUCCESS	19
80	92050	1537	SUCCESS	20
80	72242	1211	SUCCESS	21
80	148899	2497	SUCCESS	22
80	171737	2876	SUCCESS	23
80	61498	1034	SUCCESS	24
80	89782	1509	SUCCESS	25
80	25372	426	SUCCESS	26
80	63039	1053	SUCCESS	27
80	45306	762	SUCCESS	28
80	53520	901	SUCCESS	29
80	53701	901	SUCCESS	30
80	35255	594	SUCCESS	31
80	82709	1389	SUCCESS	32
80	81713	1372	SUCCESS	33
80	35921	604	SUCCESS	34
80	27241	458	SUCCESS	35
80	165816	2781	SUCCESS	36
80	71889	1207	SUCCESS	37
80	66594	1114	SUCCESS	38
80	59297	991	SUCCESS	39
80	30572	515	SUCCESS	40
80	79533	1338	SUCCESS	41
80	48320	812	SUCCESS	42
80	56847	955	SUCCESS	43
80	55643	936	SUCCESS	44
80	85084	1431	SUCCESS	45
80	72659	1216	SUCCESS	46
80	81929	1373	SUCCESS	47
80	82105	1384	SUCCESS	48
80	37268	624	SUCCESS	49
80	63041	1059	SUCCESS	50
********************************************************************************
90	183918	2569	SUCCESS	1
90	106595	1499	SUCCESS	2
90	43101	603	SUCCESS	3
90	48632	681	SUCCESS	4
90	63016	885	SUCCESS	5
90	67730	950	SUCCESS	6
90	88444	1236	SUCCESS	7
90	108417	1520	SUCCESS	8
90	171640	2400	SUCCESS	9
90	72857	1020	SUCCESS	10
90	104607	1465	SUCCESS	11
90	86029	1214	SUCCESS	12
90	34491	484	SUCCESS	13
90	45486	636	SUCCESS	14
90	70371	989	SUCCESS	15
90	88828	1244	SUCCESS	16
90	55377	778	SUCCESS	17
90	127993	1797	SUCCESS	18
90	74529	1047	SUCCESS	19
90	70064	978	SUCCESS	20
90	64681	908	SUCCESS	21
90	56976	800	SUCCESS	22
90	77967	1090	SUCCESS	23
90	121514	1705	SUCCESS	24
90	31464	443	SUCCESS	25
90	102136	1431	SUCCESS	26
90	70286	987	SUCCESS	27
90	192585	2700	SUCCESS	28
90	73072	1027	SUCCESS	29
90	41993	591	SUCCESS	30
90	40235	564	SUCCESS	31
90	84617	1191	SUCCESS	32
90	86795	1211	SUCCESS	33
90	116129	1628	SUCCESS	34
90	45783	642	SUCCESS	35
90	102567	1441	SUCCESS	36
90	231001	3228	SUCCESS	37
90	53148	742	SUCCESS	38
90	64560	905	SUCCESS	39
90	40282	565	SUCCESS	40
90	76584	1080	SUCCESS	41
90	171884	2415	SUCCESS	42
90	205828	2888	SUCCESS	43
90	166114	2328	SUCCESS	44
90	50935	716	SUCCESS	45
90	82422	1156	SUCCESS	46
90	57467	806	SUCCESS	47
90	199914	2801	SUCCESS	48
90	45661	639	SUCCESS	49
90	64586	907	SUCCESS	50
********************************************************************************
100	153681	1626	SUCCESS	1
100	77224	816	SUCCESS	2
100	270282	2853	SUCCESS	3
100	151929	1606	SUCCESS	4
100	65173	692	SUCCESS	5
100	74128	788	SUCCESS	6
100	158543	1672	SUCCESS	7
100	182119	1933	SUCCESS	8
100	75135	794	SUCCESS	9
100	146729	1559	SUCCESS	10
100	37535	395	SUCCESS	11
100	279138	2955	SUCCESS	12
100	88587	939	SUCCESS	13
100	330832	3503	SUCCESS	14
100	123691	1309	SUCCESS	15
100	86215	913	SUCCESS	16
100	135192	1435	SUCCESS	17
100	88968	943	SUCCESS	18
100	101512	1073	SUCCESS	19
100	543589	5746	SUCCESS	20
100	73681	780	SUCCESS	21
100	133308	1415	SUCCESS	22
100	91727	969	SUCCESS	23
100	84353	891	SUCCESS	24
100	86178	909	SUCCESS	25
100	184930	1954	SUCCESS	26
100	73668	780	SUCCESS	27
100	72946	772	SUCCESS	28
100	88568	939	SUCCESS	29
100	187879	1990	SUCCESS	30
100	155734	1646	SUCCESS	31
100	83556	889	SUCCESS	32
100	179178	1896	SUCCESS	33
100	77718	826	SUCCESS	34
100	149488	1585	SUCCESS	35
100	74109	787	SUCCESS	36
100	68150	722	SUCCESS	37
100	87706	931	SUCCESS	38
100	82689	875	SUCCESS	39
100	56673	600	SUCCESS	40
100	71348	755	SUCCESS	41
100	326054	3449	SUCCESS	42
100	333497	3541	SUCCESS	43
100	187405	1992	SUCCESS	44
100	92266	979	SUCCESS	45
100	124809	1331	SUCCESS	46
100	92030	974	SUCCESS	47
100	84948	901	SUCCESS	48
100	133457	1412	SUCCESS	49
100	109213	1158	SUCCESS	50
********************************************************************************
4	6	8	SUCCESS	1
4	7	19	SUCCESS	2
4	8	27	SUCCESS	3
4	7	17	SUCCESS	4
4	7	27	SUCCESS	5
4	5	17	SUCCESS	6
4	7	27	SUCCESS	7
4	4	17	SUCCESS	8
4	7	27	SUCCESS	9
4	4	17	SUCCESS	10
4	7	27	SUCCESS	11
4	4	17	SUCCESS	12
4	6	27	SUCCESS	13
4	5	17	SUCCESS	14
4	6	27	SUCCESS	15
4	4	17	SUCCESS	16
4	7	27	SUCCESS	17
4	4	17	SUCCESS	18
4	6	27	SUCCESS	19
4	5	17	SUCCESS	20
4	6	27	SUCCESS	21
4	5	17	SUCCESS	22
4	6	27	SUCCESS	23
4	4	17	SUCCESS	24
4	7	27	SUCCESS	25
4	4	17	SUCCESS	26
4	6	27	SUCCESS	27
4	5	17	SUCCESS	28
4	6	27	SUCCESS	29
4	9	17	SUCCESS	30
4	7	27	SUCCESS	31
4	4	17	SUCCESS	32
4	6	27	SUCCESS	33
4	5	17	SUCCESS	34
4	6	27	SUCCESS	35
4	5	17	SUCCESS	36
4	6	27	SUCCESS	37
4	4	17	SUCCESS	38
4	7	27	SUCCESS	39
4	4	17	SUCCESS	40
4	6	27	SUCCESS	41
4	5	17	SUCCESS	42
4	6	27	SUCCESS	43
4	4	17	SUCCESS	44
4	7	27	SUCCESS	45
4	4	17	SUCCESS	46
4	6	27	SUCCESS	47
4	5	17	SUCCESS	48
4	6	27	SUCCESS	49
4	4	17	SUCCESS	50
********************************************************************************
5	17	29	SUCCESS	1
5	12	22	SUCCESS	2
5	7	13	SUCCESS	3
5	19	41	SUCCESS	4
5	5	10	SUCCESS	5
5	8	16	SUCCESS	6
5	15	41	SUCCESS	7
5	4	10	SUCCESS	8
5	7	16	SUCCESS	9
5	14	41	SUCCESS	10
5	4	10	SUCCESS	11
5	7	16	SUCCESS	12
5	14	41	SUCCESS	13
5	4	10	SUCCESS	14
5	6	16	SUCCESS	15
5	14	41	SUCCESS	16
5	4	10	SUCCESS	17
5	6	16	SUCCESS	18
5	14	41	SUCCESS	19
5	4	10	SUCCESS	20
5	6	16	SUCCESS	21
5	14	41	SUCCESS	22
5	5	10	SUCCESS	23
5	6	16	SUCCESS	24
5	13	41	SUCCESS	25
5	4	10	SUCCESS	26
5	6	16	SUCCESS	27
5	14	41	SUCCESS	28
5	4	10	SUCCESS	29
5	6	16	SUCCESS	30
5	14	41	SUCCESS	31
5	5	10	SUCCESS	32
5	6	16	SUCCESS	33
5	13	41	SUCCESS	34
5	4	10	SUCCESS	35
5	6	16	SUCCESS	36
5	13	41	SUCCESS	37
5	4	10	SUCCESS	38
5	6	16	SUCCESS	39
5	13	41	SUCCESS	40
5	4	10	SUCCESS	41
5	6	16	SUCCESS	42
5	13	41	SUCCESS	43
5	4	10	SUCCESS	44
5	6	16	SUCCESS	45
5	14	41	SUCCESS	46
5	4	10	SUCCESS	47
5	6	16	SUCCESS	48
5	14	41	SUCCESS	49
5	4	10	SUCCESS	50
********************************************************************************
6	483	891	SUCCESS	1
6	26	40	SUCCESS	2
6	475	891	SUCCESS	3
6	24	40	SUCCESS	4
6	466	891	SUCCESS	5
6	25	40	SUCCESS	6
6	472	891	SUCCESS	7
6	25	40	SUCCESS	8
6	468	891	SUCCESS	9
6	24	40	SUCCESS	10
6	468	891	SUCCESS	11
6	25	40	SUCCESS	12
6	467	891	SUCCESS	13
6	24	40	SUCCESS	14
6	466	891	SUCCESS	15
6	25	40	SUCCESS	16
6	468	891	SUCCESS	17
6	24	40	SUCCESS	18
6	468	891	SUCCESS	19
6	25	40	SUCCESS	20
6	465	891	SUCCESS	21
6	24	40	SUCCESS	22
6	472	891	SUCCESS	23
6	24	40	SUCCESS	24
6	467	891	SUCCESS	25
6	25	40	SUCCESS	26
6	469	891	SUCCESS	27
6	24	40	SUCCESS	28
6	467	891	SUCCESS	29
6	24	40	SUCCESS	30
6	467	891	SUCCESS	31
6	25	40	SUCCESS	32
6	467	891	SUCCESS	33
6	24	40	SUCCESS	34
6	468	891	SUCCESS	35
6	25	40	SUCCESS	36
6	465	891	SUCCESS	37
6	25	40	SUCCESS	38
6	470	891	SUCCESS	39
6	25	40	SUCCESS	40
6	466	891	SUCCESS	41
6	25	40	SUCCESS	42
6	467	891	SUCCESS	43
6	25	40	SUCCESS	44
6	466	891	SUCCESS	45
6	25	40	SUCCESS	46
6	467	891	SUCCESS	47
6	24	40	SUCCESS	48
6	467	891	SUCCESS	49
6	25	40	SUCCESS	50
********************************************************************************
7	21	20	SUCCESS	1
7	8	8	SUCCESS	2
7	7	7	SUCCESS	3
7	8	10	SUCCESS	4
7	16	18	SUCCESS	5
7	34	42	SUCCESS	6
7	382	565	SUCCESS	7
7	339	469	SUCCESS	8
7	315	450	SUCCESS	9
7	21	24	SUCCESS	10
7	153	211	SUCCESS	11
7	218	299	SUCCESS	12
7	106	161	SUCCESS	13
7	93	138	SUCCESS	14
7	212	309	SUCCESS	15
7	50	63	SUCCESS	16
7	237	351	SUCCESS	17
7	114	164	SUCCESS	18
7	34	42	SUCCESS	19
7	372	565	SUCCESS	20
7	339	469	SUCCESS	21
7	314	450	SUCCESS	22
7	21	24	SUCCESS	23
7	151	211	SUCCESS	24
7	217	299	SUCCESS	25
7	106	161	SUCCESS	26
7	93	138	SUCCESS	27
7	216	309	SUCCESS	28
7	51	63	SUCCESS	29
7	234	351	SUCCESS	30
7	113	164	SUCCESS	31
7	35	42	SUCCESS	32
7	372	565	SUCCESS	33
7	339	469	SUCCESS	34
7	315	450	SUCCESS	35
7	21	24	SUCCESS	36
7	152	211	SUCCESS	37
7	217	299	SUCCESS	38
7	108	161	SUCCESS	39
7	92	138	SUCCESS	40
7	210	309	SUCCESS	41
7	50	63	SUCCESS	42
7	235	351	SUCCESS	43
7	112	164	SUCCESS	44
7	35	42	SUCCESS	45
7	375	565	SUCCESS	46
7	338	469	SUCCESS	47
7	316	450	SUCCESS	48
7	21	24	SUCCESS	49
7	151	211	SUCCESS	50
********************************************************************************
8	185	231	SUCCESS	1
8	348	469	SUCCESS	2
8	42	46	SUCCESS	3
8	23	26	SUCCESS	4
8	26	30	SUCCESS	5
8	57	70	SUCCESS	6
8	349	469	SUCCESS	7
8	41	46	SUCCESS	8
8	24	26	SUCCESS	9
8	25	30	SUCCESS	10
8	56	70	SUCCESS	11
8	344	469	SUCCESS	12
8	42	46	SUCCESS	13
8	23	26	SUCCESS	14
8	26	30	SUCCESS	15
8	57	70	SUCCESS	16
8	343	469	SUCCESS	17
8	42	46	SUCCESS	18
8	23	26	SUCCESS	19
8	25	30	SUCCESS	20
8	56	70	SUCCESS	21
8	343	469	SUCCESS	22
8	41	46	SUCCESS	23
8	23	26	SUCCESS	24
8	25	30	SUCCESS	25
8	56	70	SUCCESS	26
8	344	469	SUCCESS	27
8	41	46	SUCCESS	28
8	23	26	SUCCESS	29
8	25	30	SUCCESS	30
8	57	70	SUCCESS	31
8	342	469	SUCCESS	32
8	42	46	SUCCESS	33
8	23	26	SUCCESS	34
8	25	30	SUCCESS	35
8	57	70	SUCCESS	36
8	344	469	SUCCESS	37
8	41	46	SUCCESS	38
8	23	26	SUCCESS	39
8	25	30	SUCCESS	40
8	56	70	SUCCESS	41
8	343	469	SUCCESS	42
8	42	46	SUCCESS	43
8	23	26	SUCCESS	44
8	25	30	SUCCESS	45
8	56	70	SUCCESS	46
8	348	469	SUCCESS	47
8	41	46	SUCCESS	48
8	23	26	SUCCESS	49
8	25	30	SUCCESS	50
********************************************************************************
9	1101	1105	SUCCESS	1
9	130	128	SUCCESS	2
9	336	328	SUCCESS	3
9	769	766	SUCCESS	4
9	751	766	SUCCESS	5
9	750	766	SUCCESS	6
9	747	766	SUCCESS	7
9	750	766	SUCCESS	8
9	751	766	SUCCESS	9
9	748	766	SUCCESS	10
9	749	766	SUCCESS	11
9	749	766	SUCCESS	12
9	750	766	SUCCESS	13
9	751	766	SUCCESS	14
9	746	766	SUCCESS	15
9	748	766	SUCCESS	16
9	749	766	SUCCESS	17
9	747	766	SUCCESS	18
9	745	766	SUCCESS	19
9	749	766	SUCCESS	20
9	748	766	SUCCESS	21
9	748	766	SUCCESS	22
9	748	766	SUCCESS	23
9	748	766	SUCCESS	24
9	749	766	SUCCESS	25
9	753	766	SUCCESS	26
9	748	766	SUCCESS	27
9	746	766	SUCCESS	28
9	750	766	SUCCESS	29
9	752	766	SUCCESS	30
9	749	766	SUCCESS	31
9	746	766	SUCCESS	32
9	749	766	SUCCESS	33
9	748	766	SUCCESS	34
9	748	766	SUCCESS	35
9	749	766	SUCCESS	36
9	747	766	SUCCESS	37
9	748	766	SUCCESS	38
9	750	766	SUCCESS	39
9	747	766	SUCCESS	40
9	750	766	SUCCESS	41
9	751	766	SUCCESS	42
9	748	766	SUCCESS	43
9	745	766	SUCCESS	44
9	749	766	SUCCESS	45
9	748	766	SUCCESS	46
9	749	766	SUCCESS	47
9	751	766	SUCCESS	48
9	749	766	SUCCESS	49
9	748	766	SUCCESS	50
********************************************************************************
10	555	458	SUCCESS	1
10	53	41	SUCCESS	2
10	562	463	SUCCESS	3
10	368	308	SUCCESS	4
10	1529	1286	SUCCESS	5
10	69	50	SUCCESS	6
10	618	520	SUCCESS	7
10	609	503	SUCCESS	8
10	395	324	SUCCESS	9
10	603	503	SUCCESS	10
10	393	324	SUCCESS	11
10	605	503	SUCCESS	12
10	393	324	SUCCESS	13
10	605	503	SUCCESS	14
10	392	324	SUCCESS	15
10	610	503	SUCCESS	16
10	395	324	SUCCESS	17
10	605	503	SUCCESS	18
10	392	324	SUCCESS	19
10	602	503	SUCCESS	20
10	396	324	SUCCESS	21
10	604	503	SUCCESS	22
10	393	324	SUCCESS	23
10	603	503	SUCCESS	24
10	395	324	SUCCESS	25
10	604	503	SUCCESS	26
10	394	324	SUCCESS	27
10	603	503	SUCCESS	28
10	396	324	SUCCESS	29
10	604	503	SUCCESS	30
10	394	324	SUCCESS	31
10	603	503	SUCCESS	32
10	397	324	SUCCESS	33
10	602	503	SUCCESS	34
10	394	324	SUCCESS	35
10	603	503	SUCCESS	36
10	395	324	SUCCESS	37
10	603	503	SUCCESS	38
10	395	324	SUCCESS	39
10	605	503	SUCCESS	40
10	395	324	SUCCESS	41
10	604	503	SUCCESS	42
10	394	324	SUCCESS	43
10	604	503	SUCCESS	44
10	394	324	SUCCESS	45
10	604	503	SUCCESS	46
10	396	324	SUCCESS	47
10	603	503	SUCCESS	48
10	396	324	SUCCESS	49
10	603	503	SUCCESS	50
********************************************************************************
11	162	103	SUCCESS	1
11	397	258	SUCCESS	2
11	147	88	SUCCESS	3
11	973	641	SUCCESS	4
11	427	270	SUCCESS	5
11	1921	1266	SUCCESS	6
11	1089	708	SUCCESS	7
11	561	369	SUCCESS	8
11	4441	2946	SUCCESS	9
11	1044	708	SUCCESS	10
11	563	369	SUCCESS	11
11	4442	2946	SUCCESS	12
11	1042	708	SUCCESS	13
11	560	369	SUCCESS	14
11	4448	2946	SUCCESS	15
11	1047	708	SUCCESS	16
11	558	369	SUCCESS	17
11	4437	2946	SUCCESS	18
11	1048	708	SUCCESS	19
11	559	369	SUCCESS	20
11	4442	2946	SUCCESS	21
11	1044	708	SUCCESS	22
11	560	369	SUCCESS	23
11	4432	2946	SUCCESS	24
11	1046	708	SUCCESS	25
11	562	369	SUCCESS	26
11	4443	2946	SUCCESS	27
11	1047	708	SUCCESS	28
11	560	369	SUCCESS	29
11	4434	2946	SUCCESS	30
11	1050	708	SUCCESS	31
11	556	369	SUCCESS	32
11	4440	2946	SUCCESS	33
11	1047	708	SUCCESS	34
11	562	369	SUCCESS	35
11	4434	2946	SUCCESS	36
11	1041	708	SUCCESS	37
11	559	369	SUCCESS	38
11	4446	2946	SUCCESS	39
11	1045	708	SUCCESS	40
11	559	369	SUCCESS	41
11	4441	2946	SUCCESS	42
11	1047	708	SUCCESS	43
11	558	369	SUCCESS	44
11	4422	2946	SUCCESS	45
11	1048	708	SUCCESS	46
11	561	369	SUCCESS	47
11	4434	2946	SUCCESS	48
11	1041	708	SUCCESS	49
11	562	369	SUCCESS	50
********************************************************************************
12	622	350	SUCCESS	1
12	49	26	SUCCESS	2
12	777	466	SUCCESS	3
12	960	565	SUCCESS	4
12	111	62	SUCCESS	5
12	294	167	SUCCESS	6
12	578	352	SUCCESS	7
12	569	324	SUCCESS	8
12	85	46	SUCCESS	9
12	2083	1278	SUCCESS	10
12	143	79	SUCCESS	11
12	87	47	SUCCESS	12
12	765	470	SUCCESS	13
12	582	358	SUCCESS	14
12	2638	1586	SUCCESS	15
12	963	589	SUCCESS	16
12	926	542	SUCCESS	17
12	2522	1496	SUCCESS	18
12	925	549	SUCCESS	19
12	899	529	SUCCESS	20
12	86	47	SUCCESS	21
12	701	439	SUCCESS	22
12	97	56	SUCCESS	23
12	136	77	SUCCESS	24
12	79	43	SUCCESS	25
12	102	61	SUCCESS	26
12	135	75	SUCCESS	27
12	472	276	SUCCESS	28
12	487	294	SUCCESS	29
12	128	70	SUCCESS	30
12	646	402	SUCCESS	31
12	191	117	SUCCESS	32
12	1434	897	SUCCESS	33
12	719	442	SUCCESS	34
12	1440	852	SUCCESS	35
12	359	213	SUCCESS	36
12	116	65	SUCCESS	37
12	132	75	SUCCESS	38
12	472	276	SUCCESS	39
12	487	294	SUCCESS	40
12	127	70	SUCCESS	41
12	648	402	SUCCESS	42
12	193	117	SUCCESS	43
12	1436	897	SUCCESS	44
12	716	442	SUCCESS	45
12	1441	852	SUCCESS	46
12	359	213	SUCCESS	47
12	117	65	SUCCESS	48
12	133	75	SUCCESS	49
12	477	276	SUCCESS	50
********************************************************************************
13	69	28	SUCCESS	1
13	4433	2135	SUCCESS	2
13	670	314	SUCCESS	3
13	1465	705	SUCCESS	4
13	413	197	SUCCESS	5
13	5759	2814	SUCCESS	6
13	1977	963	SUCCESS	7
13	458	221	SUCCESS	8
13	273	126	SUCCESS	9
13	317	149	SUCCESS	10
13	1046	511	SUCCESS	11
13	148	69	SUCCESS	12
13	126	57	SUCCESS	13
13	207	100	SUCCESS	14
13	526	252	SUCCESS	15
13	2805	1370	SUCCESS	16
13	839	397	SUCCESS	17
13	1940	926	SUCCESS	18
13	1062	514	SUCCESS	19
13	134	62	SUCCESS	20
13	120	54	SUCCESS	21
13	1579	777	SUCCESS	22
13	904	430	SUCCESS	23
13	270	126	SUCCESS	24
13	486	233	SUCCESS	25
13	490	243	SUCCESS	26
13	809	393	SUCCESS	27
13	1600	777	SUCCESS	28
13	901	430	SUCCESS	29
13	268	126	SUCCESS	30
13	484	233	SUCCESS	31
13	489	243	SUCCESS	32
13	809	393	SUCCESS	33
13	1597	777	SUCCESS	34
13	902	430	SUCCESS	35
13	268	126	SUCCESS	36
13	481	233	SUCCESS	37
13	495	243	SUCCESS	38
13	811	393	SUCCESS	39
13	1600	777	SUCCESS	40
13	902	430	SUCCESS	41
13	268	126	SUCCESS	42
13	483	233	SUCCESS	43
13	488	243	SUCCESS	44
13	807	393	SUCCESS	45
13	1597	777	SUCCESS	46
13	903	430	SUCCESS	47
13	266	126	SUCCESS	48
13	481	233	SUCCESS	49
13	490	243	SUCCESS	50
********************************************************************************
14	393	167	SUCCESS	1
14	403	171	SUCCESS	2
14	1211	522	SUCCESS	3
14	1089	477	SUCCESS	4
14	517	230	SUCCESS	5
14	4292	1884	SUCCESS	6
14	2570	1120	SUCCESS	7
14	1067	457	SUCCESS	8
14	899	396	SUCCESS	9
14	2193	942	SUCCESS	10
14	1717	746	SUCCESS	11
14	260	106	SUCCESS	12
14	832	361	SUCCESS	13
14	1440	618	SUCCESS	14
14	203	87	SUCCESS	15
14	2139	916	SUCCESS	16
14	797	334	SUCCESS	17
14	980	420	SUCCESS	18
14	3133	1385	SUCCESS	19
14	1816	788	SUCCESS	20
14	838	349	SUCCESS	21
14	3018	1299	SUCCESS	22
14	450	201	SUCCESS	23
14	247	101	SUCCESS	24
14	2985	1299	SUCCESS	25
14	452	201	SUCCESS	26
14	246	101	SUCCESS	27
14	2997	1299	SUCCESS	28
14	454	201	SUCCESS	29
14	246	101	SUCCESS	30
14	2979	1299	SUCCESS	31
14	449	201	SUCCESS	32
14	248	101	SUCCESS	33
14	2984	1299	SUCCESS	34
14	455	201	SUCCESS	35
14	246	101	SUCCESS	36
14	2984	1299	SUCCESS	37
14	453	201	SUCCESS	38
14	246	101	SUCCESS	39
14	2978	1299	SUCCESS	40
14	453	201	SUCCESS	41
14	247	101	SUCCESS	42
14	2996	1299	SUCCESS	43
14	451	201	SUCCESS	44
14	246	101	SUCCESS	45
14	2990	1299	SUCCESS	46
14	449	201	SUCCESS	47
14	246	101	SUCCESS	48
14	2983	1299	SUCCESS	49
14	453	201	SUCCESS	50
********************************************************************************
15	668	249	SUCCESS	1
15	2239	824	SUCCESS	2
15	2185	815	SUCCESS	3
15	244	88	SUCCESS	4
15	486	185	SUCCESS	5
15	455	161	SUCCESS	6
15	254	91	SUCCESS	7
15	1237	462	SUCCESS	8
15	1283	479	SUCCESS	9
15	3666	1368	SUCCESS	10
15	503	183	SUCCESS	11
15	1116	414	SUCCESS	12
15	1233	460	SUCCESS	13
15	460	166	SUCCESS	14
15	1597	590	SUCCESS	15
15	353	129	SUCCESS	16
15	2045	753	SUCCESS	17
15	427	152	SUCCESS	18
15	2514	947	SUCCESS	19
15	3492	1298	SUCCESS	20
15	1244	469	SUCCESS	21
15	2140	812	SUCCESS	22
15	468	172	SUCCESS	23
15	1100	405	SUCCESS	24
15	2119	779	SUCCESS	25
15	3882	1468	SUCCESS	26
15	1479	552	SUCCESS	27
15	650	237	SUCCESS	28
15	229	81	SUCCESS	29
15	3563	1325	SUCCESS	30
15	1829	664	SUCCESS	31
15	1488	549	SUCCESS	32
15	976	358	SUCCESS	33
15	714	274	SUCCESS	34
15	1373	505	SUCCESS	35
